분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,○,,open_측면 수납 1000x2000,FN211-2층 침대 (원목) open_측면 수납 1000x2000,APA,,E81,
,,,,,,,,○,,open_측면 수납 1100x2000,FN211-2층 침대 (원목) open_측면 수납 1100x2000,APA,,E81,
,,,,,,FN211,FN211-2층 침대 (금속),,,,,APA,,E81,
,,,,,,,,○,,open_정면 1000x2000,FN211-2층 침대 (금속) open_정면 1000x2000,APA,,E81,
,,,,,,,,○,,open_정면 1100x2000,FN211-2층 침대 (금속) open_정면 1100x2000,APA,,E81,
,,,,,,,,○,,open_정면 수납 1000x2000,FN211-2층 침대 (금속) open_정면 수납 1000x2000,APA,,E81,
,,,,,,,,○,,open_정면 수납 1100x2000,FN211-2층 침대 (금속) open_정면 수납 1100x2000,APA,,E81,
,,,,,,,,○,,open_측면 1000x2000,FN211-2층 침대 (금속) open_측면 1000x2000,APA,,E81,
,,,,,,,,○,,open_측면 1100x2000,FN211-2층 침대 (금속) open_측면 1100x2000,APA,,E81,
,,,,,,,,○,,open_측면 수납 1000x2000,FN211-2층 침대 (금속) open_측면 수납 1000x2000,APA,,E81,
,,,,,,,,○,,open_측면 수납 1100x2000,FN211-2층 침대 (금속) open_측면 수납 1100x2000,APA,,E81,
,,,,,,FN211,FN211-2층 침대 (금속) ,,,,,APA,,E81,
,,,,,,,,○,,open 중앙_정면 1000x2000,FN211-2층 침대 (금속)  open 중앙_정면 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 1100x2000,FN211-2층 침대 (금속)  open 중앙_정면 1100x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 수납 1000x2000,FN211-2층 침대 (금속)  open 중앙_정면 수납 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 수납 1100x2000,FN211-2층 침대 (금속)  open 중앙_정면 수납 1100x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 1400x2000,FN211-2층 침대 (금속)  open 중앙_정면 하부확장 1400x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 1500x2000,FN211-2층 침대 (금속)  open 중앙_정면 하부확장 1500x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 1600x2000,FN211-2층 침대 (금속)  open 중앙_정면 하부확장 1600x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 수납 1400x2000,FN211-2층 침대 (금속)  open 중앙_정면 하부확장 수납 1400x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 수납 1500x2000,FN211-2층 침대 (금속)  open 중앙_정면 하부확장 수납 1500x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 수납 1600x2000,FN211-2층 침대 (금속)  open 중앙_정면 하부확장 수납 1600x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 1000x2000,FN211-2층 침대 (금속)  open 중앙_측면 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 1100x2000,FN211-2층 침대 (금속)  open 중앙_측면 1100x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 수납 1000x2000,FN211-2층 침대 (금속)  open 중앙_측면 수납 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 수납 1100x2000,FN211-2층 침대 (금속)  open 중앙_측면 수납 1100x2000,APA,,E81,
,,,,,,FN211,FN211-2층 침대 (티크),,,,,APA,,E81,
,,,,,,,,○,,open 중앙_정면 1000x2000,FN211-2층 침대 (티크) open 중앙_정면 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 1100x2000,FN211-2층 침대 (티크) open 중앙_정면 1100x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 수납 1000x2000,FN211-2층 침대 (티크) open 중앙_정면 수납 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 수납 1100x2000,FN211-2층 침대 (티크) open 중앙_정면 수납 1100x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 1400x2000,FN211-2층 침대 (티크) open 중앙_정면 하부확장 1400x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 1500x2000,FN211-2층 침대 (티크) open 중앙_정면 하부확장 1500x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 1600x2000,FN211-2층 침대 (티크) open 중앙_정면 하부확장 1600x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 수납 1400x2000,FN211-2층 침대 (티크) open 중앙_정면 하부확장 수납 1400x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 수납 1500x2000,FN211-2층 침대 (티크) open 중앙_정면 하부확장 수납 1500x2000,APA,,E81,
,,,,,,,,○,,open 중앙_정면 하부확장 수납 1600x2000,FN211-2층 침대 (티크) open 중앙_정면 하부확장 수납 1600x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 1000x2000,FN211-2층 침대 (티크) open 중앙_측면 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 1100x2000,FN211-2층 침대 (티크) open 중앙_측면 1100x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 수납 1000x2000,FN211-2층 침대 (티크) open 중앙_측면 수납 1000x2000,APA,,E81,
,,,,,,,,○,,open 중앙_측면 수납 1100x2000,FN211-2층 침대 (티크) open 중앙_측면 수납 1100x2000,APA,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,FN211,FN211-아기침대 수직각재,,,,,APA,,E81,
,,,,,,,,○,,700x1250,FN211-아기침대 수직각재 700x1250,APA,,E81,
,,,,,,,,○,,800x1300,FN211-아기침대 수직각재 800x1300,APA,,E81,
,,,,,,,FN211-아기침대 수평각재,,,,,APA,,E81,
,,,,,,,,○,,700x1250,FN211-아기침대 수평각재 700x1250,APA,,E81,
,,,,,,,,○,,800x1300,FN211-아기침대 수평각재 800x1300,APA,,E81,
,,,,212.0,식탁 ,FN212,FN212-식탁(각형),○,,2인 750x750,FN212-식탁(각형) 2인 750x750,APA,,E81,"식탁 재료별 추가 가능 (원목, 대리석 등)"
,,,,,,,,○,,4인 800x800,FN212-식탁(각형) 4인 800x800,APA,,E81,
,,,,,,,,○,,4인 850x850,FN212-식탁(각형) 4인 850x850,APA,,E81,
,,,,,,,,○,,4인 900x900,FN212-식탁(각형) 4인 900x900,APA,,E81,
,,,,,,,,○,,4인 1100x700,FN212-식탁(각형) 4인 1100x700,APA,,E81,
,,,,,,,,○,,4인 1100x750,FN212-식탁(각형) 4인 1100x750,APA,,E81,
,,,,,,,,○,,4인 1200x750,FN212-식탁(각형) 4인 1200x750,APA,,E81,
,,,,,,,,○,,4인 1200x800,FN212-식탁(각형) 4인 1200x800,APA,,E81,
,,,,,,,,○,,6인 1300x800,FN212-식탁(각형) 6인 1300x800,APA,,E81,
,,,,,,,,○,,6인 1300x850,FN212-식탁(각형) 6인 1300x850,APA,,E81,
,,,,,,,,○,,6인 1400x850,FN212-식탁(각형) 6인 1400x850,APA,,E81,
,,,,,,,,○,,6인 1500x900,FN212-식탁(각형) 6인 1500x900,APA,,E81,
,,,,,,,,○,,6인 1600x950,FN212-식탁(각형) 6인 1600x950,APA,,E81,
,,,,,,FN212,FN212-식탁(원형),○,,4인 D800,FN212-식탁(원형) 4인 D800,APA,,E81,
,,,,,,,,○,,4인 D850,FN212-식탁(원형) 4인 D850,APA,,E81,
,,,,,,,,○,,4인 D900,FN212-식탁(원형) 4인 D900,APA,,E81,
,,,,,,,,○,,5인 D1000,FN212-식탁(원형) 5인 D1000,APA,,E81,
,,,,,,,,○,,5인 D1100,FN212-식탁(원형) 5인 D1100,APA,,E81,
,,,,,,FN212,FN212-식탁 세트(각형) 2인,○,,,FN212-식탁 세트(각형) 2인 ,APA,,E81,식탁+의자
,,,,,,FN212,FN212-식탁 세트(각형) 4인,○,,,FN212-식탁 세트(각형) 4인 ,APA,,E81,
,,,,,,FN212,FN212-식탁 세트(각형) 6인,○,,,FN212-식탁 세트(각형) 6인 ,APA,,E81,
,,,,,,FN212,FN212-식탁 세트(원형) 4인,○,,,FN212-식탁 세트(원형) 4인 ,APA,,E81,
,,,,,,FN212,FN212-식탁 세트(원형) 5인,○,,,FN212-식탁 세트(원형) 5인 ,APA,,E81,
,,,,213.0,조명,,,,,,,,,E81,
,,,,,,FN213,FN213-플레인 테이블 스탠드,○,,ø210,FN213-플레인 테이블 스탠드 ø210,,,E81,
,,,,,,,,,,,,,,,
,,220.0,업무용 가구 ,,,,,,,,,,,E72,
,,,,221.0,싱크대,FN221,FN221-싱크대(일자형),○,,,FN221-싱크대(일자형) ,APA13,,E72,
,,,,,,FN221,FN221-싱크대(ㄱ형),○,,,FN221-싱크대(ㄱ형) ,APA13,,E72,
,,,,,,FN221,FN221-싱크대(ㄷ형),○,,,FN221-싱크대(ㄷ형) ,APA13,,E72,
,,,,222.0,싱크 상부장,FN222,FN222-싱크 상부장(일자형),○,,,FN222-싱크 상부장(일자형) ,APA13,,E72,
,,,,,,FN222,FN222-싱크 상부장(ㄱ형),○,,,FN222-싱크 상부장(ㄱ형) ,APA13,,E72,
,,,,,,FN222,FN222-싱크 상부장(ㄷ형),○,,,FN222-싱크 상부장(ㄷ형) ,APA13,,E72,
,,,,223.0,싱크대 세트,FN223,FN223-싱크대 세트(일자형),○,,,FN223-싱크대 세트(일자형) ,APA13,,E72,상부장+하부장 
,,,,,,FN223,FN223-싱크대 세트(ㄱ형),○,,,FN223-싱크대 세트(ㄱ형) ,APA13,,E72,상부장+하부장 
,,,,,,FN223,FN223-싱크대 세트(ㄷ형),○,,,FN223-싱크대 세트(ㄷ형) ,APA13,,E72,상부장+하부장 
,,230.0,보관용 가구 ,,,,,,,,,,,E81,
,,,,231.0,협탁,FN231,FN231-협탁,○,,450x400,FN231-협탁 450x400,APA,,E81,
,,,,,,,,○,,500x400,FN231-협탁 500x400,APA,,E81,
,,,,232.0,화장대,FN232,FN232-화장대 Type1,○,,,FN232-화장대 Type1 ,APA,,E81,형태별 2가지
,,,,,,FN232,FN232-화장대 Type2,○,,,FN232-화장대 Type2 ,APA,,E81,
,,,,233.0,붙박이 장,FN233,FN233-붙박이장(슬라이딩 도어 4짝),○,,4200x2400,FN233-붙박이장(슬라이딩 도어 4짝) 4200x2400,APA,,E81,
,,,,234.0,신발장,FN234,FN234-신발장,○,,1500x2300x300,FN234-신발장 1500x2300x300,APA141,,E81,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,240.0,장비,,,,,,,,,,,E81,
,,,,241.0,시계,FN241,FN241-벽 시계,○,,,FN241-벽 시계 ,APA,,E81,
,,,,242.0,전등,FN242,FN242-전등-주방등(소),○,,600x200x45,FN242-전등-주방등(소) 600x200x45,EME33,,E81,
,,,,,,,FN242-전등-주방등(대),○,,1200x200x45,FN242-전등-주방등(대) 1200x200x45,EME33,,E81,
,,,,,,,FN242-전등-방등,○,,600x480x45,FN242-전등-방등 600x480x45,EME32,,E81,
,,,,243.0,화이트보드,FN243,FN243-화이트보드 벽걸이형,○,,1000x950,FN243-화이트보드 벽걸이형 1000x950,APA214,,E81,
,,,,,,,,○,,1500x950,FN243-화이트보드 벽걸이형 1500x950,APA214,,E81,
,,,,,,,,○,,1800x950,FN243-화이트보드 벽걸이형 1800x950,APA214,,E81,
,,,,,,,FN243-화이트보드 스탠드형,○,,1100x950x1850,FN243-화이트보드 스탠드형 1100x950x1850,APA214,,E81,
,,,,,,,,○,,1600x950x1850,FN243-화이트보드 스탠드형 1600x950x1850,APA214,,E81,
,,,,,,,,○,,1900x950x1850,FN243-화이트보드 스탠드형 1900x950x1850,APA214,,E81,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
FN300,"상업, 업무용 가구 및 기기",,,,,,,,,,,,,E81,
,,310.0,휴식용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,320.0,업무용 가구,,,,,,,,,,,E81,
,,,,321.0,사무실 유닛,FN321,FN321-사무실 유닛,,,,,APA214,,E81,
,,,,,,,,,,,,,,E81,
,,,,322.0,사무용 책상,FN322,FN322-사무용 책상 1인,,,,,APA,,E81,
,,,,,,,,○,,1400x820x740,FN322-사무용 책상 1인 1400x820x740,APA214,,E81,
,,,,,,,,○,,1600x820x740,FN322-사무용 책상 1인 1600x820x740,APA214,,E81,
,,,,,,,,○,,1800x820x740,FN322-사무용 책상 1인 1800x820x740,APA214,,E81,
,,,,,,,FN322-사무용 책상 1인 공기정화기,,,,,APA214,,E81,
,,,,,,,,○,,1400x800x735,FN322-사무용 책상 1인 공기정화기 1400x800x735,APA214,,E81,
,,,,,,,,○,,1600x800x735,FN322-사무용 책상 1인 공기정화기 1600x800x735,APA214,,E81,
,,,,,,,,○,,1800x800x735,FN322-사무용 책상 1인 공기정화기 1800x800x735,APA214,,E81,
,,,,,,,FN322-사무용 책상 1인 연결용,,,1400x820x740,FN322-사무용 책상 1인 연결용 1400x820x740,APA214,,E81,
,,,,,,,,○,,(좌) 1400x820x740,FN322-사무용 책상 1인 연결용 (좌) 1400x820x740,APA214,,E81,
,,,,,,,,○,,(우) 1400x820x740,FN322-사무용 책상 1인 연결용 (우) 1400x820x740,APA214,,E81,
,,,,,,,,○,,(중앙) 1400x820x740,FN322-사무용 책상 1인 연결용 (중앙) 1400x820x740,APA214,,E81,
,,,,,사무용 책상 세트,FN322,FN322-사무용 책상 세트 1인(아크릴) Type 1,○,,1444x1500x1220,FN322-사무용 책상 세트 1인(아크릴) Type 1 1444x1500x1220,APA,,E81,
,,,,,,,FN322-사무용 책상 세트 1인(아크릴) Type 2,○,,1644x1500x1220,FN322-사무용 책상 세트 1인(아크릴) Type 2 1644x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 1인(아크릴) Type 3,○,,1844x1500x1220,FN322-사무용 책상 세트 1인(아크릴) Type 3 1844x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 1인(패브릭)  Type 1,○,,1444x1500x1220,FN322-사무용 책상 세트 1인(패브릭)  Type 1 1444x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 1인(패브릭)  Type 2,○,,1644x1500x1220,FN322-사무용 책상 세트 1인(패브릭)  Type 2 1644x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 1인(패브릭)  Type 3,○,,1844x1500x1220,FN322-사무용 책상 세트 1인(패브릭)  Type 3 1844x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 전면대칭(아크릴) Type 1,○,,1444x3000x1220,FN322-사무용 책상 세트 2인 전면대칭(아크릴) Type 1 1444x3000x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 전면대칭(아크릴) Type 2,○,,1644x3000x1220,FN322-사무용 책상 세트 2인 전면대칭(아크릴) Type 2 1644x3000x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 전면대칭(아크릴) Type 3,○,,1844x3000x1220,FN322-사무용 책상 세트 2인 전면대칭(아크릴) Type 3 1844x3000x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 전면대칭(패브릭) Type 1,○,,1444x3000x1220,FN322-사무용 책상 세트 2인 전면대칭(패브릭) Type 1 1444x3000x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 전면대칭(패브릭) Type 2,○,,1644x3000x1220,FN322-사무용 책상 세트 2인 전면대칭(패브릭) Type 2 1644x3000x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 전면대칭(패브릭) Type 3,○,,1844x3000x1220,FN322-사무용 책상 세트 2인 전면대칭(패브릭) Type 3 1844x3000x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 측면대칭(아크릴),○,,2844x1500x1220,FN322-사무용 책상 세트 2인 측면대칭(아크릴) 2844x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 2인 측면대칭(패브릭),○,,2844x1500x1220,FN322-사무용 책상 세트 2인 측면대칭(패브릭) 2844x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 3인 측면대칭(아크릴),○,,4244x1500x1220,FN322-사무용 책상 세트 3인 측면대칭(아크릴) 4244x1500x1220,APA214,,E81,
,,,,,,,FN322-사무용 책상 세트 3인 측면대칭(패브릭),○,,4244x1500x1220,FN322-사무용 책상 세트 3인 측면대칭(패브릭) 4244x1500x1220,APA214,,E81,
,,,,323.0,스토리지,FN323,FN323-스토리지,○,,320x570x555,FN323-스토리지 320x570x555,APA214,,E81,
,,,,323.0,스토리지,FN323,FN323-스토리지 캔틸레버 전면형,○,,320x570x1000,FN323-스토리지 캔틸레버 전면형 320x570x1000,APA214,,E81,
,,,,324.0,데스크 스크린,FN324,FN324-데스크 스크린 전면(아크릴),○,,1350x40x410,FN324-데스크 스크린 전면(아크릴) 1350x40x410,APA214,,E81,
,,,,,,,,○,,1550x40x410,FN324-데스크 스크린 전면(아크릴) 1550x40x410,APA214,,E81,
,,,,,,,,○,,1750x40x410,FN324-데스크 스크린 전면(아크릴) 1750x40x410,APA214,,E81,
,,,,,,,FN324-데스크 스크린 전면(패브릭),○,,1350x40x410,FN324-데스크 스크린 전면(패브릭) 1350x40x410,APA214,,E81,
,,,,,,,,○,,1550x40x410,FN324-데스크 스크린 전면(패브릭) 1550x40x410,APA214,,E81,
,,,,,,,,○,,1750x40x410,FN324-데스크 스크린 전면(패브릭) 1750x40x410,APA214,,E81,
,,,,,,,FN324-데스크 스크린 측면(아크릴),○,,835x35x450,FN324-데스크 스크린 측면(아크릴) 835x35x450,APA214,,E81,
,,,,,,,FN324-데스크 스크린 측면(패브릭),○,,835x35x450,FN324-데스크 스크린 측면(패브릭) 835x35x450,APA214,,E81,
,,,,,,,FN324-데스크 스크린 엔드(아크릴),○,,892x92x710,FN324-데스크 스크린 엔드(아크릴) 892x92x710,APA214,,E81,
,,,,,,,FN324-데스크 스크린 엔드(패브릭),○,,892x92x710,FN324-데스크 스크린 엔드(패브릭) 892x92x710,APA214,,E81,
,,,,325.0,톨 유닛,FN325,FN325-톨 유닛 하프도어,○,,460x640x1850,FN325-톨 유닛 하프도어 460x640x1850,APA214,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,330.0,보관용 가구 ,,,,,,,,,,,E73640,
,,,,331.0,파티션,FN331,FN331-파티션,,,1000x600,FN331-파티션 1000x600,AOC7,,E73640,반유리형 추가 가능 (크기별)
,,,,,,,,,,1000x700,FN331-파티션 1000x700,AOC7,,E73640,
,,,,,,,,,,1000x800,FN331-파티션 1000x800,AOC7,,E73640,
,,,,,,,,,,1000x900,FN331-파티션 1000x900,AOC7,,E73640,
,,,,,,,,,,1000x1000,FN331-파티션 1000x1000,AOC7,,E73640,
,,,,,,,,,,1000x1100,FN331-파티션 1000x1100,AOC7,,E73640,
,,,,,,,,,,1000x1200,FN331-파티션 1000x1200,AOC7,,E73640,
,,,,,,,,,,1000x1300,FN331-파티션 1000x1300,AOC7,,E73640,
,,,,,,,,,,1000x1400,FN331-파티션 1000x1400,AOC7,,E73640,
,,,,,,,,,,1000x1500,FN331-파티션 1000x1500,AOC7,,E73640,
,,,,,,,,,,1000x1600,FN331-파티션 1000x1600,AOC7,,E73640,
,,,,,,,,,,1200x600,FN331-파티션 1200x600,AOC7,,E73640,
,,,,,,,,,,1200x700,FN331-파티션 1200x700,AOC7,,E73640,
,,,,,,,,,,1200x800,FN331-파티션 1200x800,AOC7,,E73640,
,,,,,,,,,,1200x900,FN331-파티션 1200x900,AOC7,,E73640,
,,,,,,,,,,1200x1000,FN331-파티션 1200x1000,AOC7,,E73640,
,,,,,,,,,,1200x1100,FN331-파티션 1200x1100,AOC7,,E73640,
,,,,,,,,,,1200x1200,FN331-파티션 1200x1200,AOC7,,E73640,
,,,,,,,,,,1200x1300,FN331-파티션 1200x1300,AOC7,,E73640,
,,,,,,,,,,1200x1400,FN331-파티션 1200x1400,AOC7,,E73640,
,,,,,,,,,,1200x1500,FN331-파티션 1200x1500,AOC7,,E73640,
,,,,,,,,,,1200x1600,FN331-파티션 1200x1600,AOC7,,E73640,
,,,,,,,,,,1500x600,FN331-파티션 1500x600,AOC7,,E73640,
,,,,,,,,,,1500x700,FN331-파티션 1500x700,AOC7,,E73640,
,,,,,,,,,,1500x800,FN331-파티션 1500x800,AOC7,,E73640,
,,,,,,,,,,1500x900,FN331-파티션 1500x900,AOC7,,E73640,
,,,,,,,,,,1500x1000,FN331-파티션 1500x1000,AOC7,,E73640,
,,,,,,,,,,1500x1100,FN331-파티션 1500x1100,AOC7,,E73640,
,,,,,,,,,,1500x1200,FN331-파티션 1500x1200,AOC7,,E73640,
,,,,,,,,,,1500x1300,FN331-파티션 1500x1300,AOC7,,E73640,
,,,,,,,,,,1500x1400,FN331-파티션 1500x1400,AOC7,,E73640,
,,,,,,,,,,1500x1500,FN331-파티션 1500x1500,AOC7,,E73640,
,,,,,,,,,,1500x1600,FN331-파티션 1500x1600,AOC7,,E73640,
,,,,,,,,,,1800x600,FN331-파티션 1800x600,AOC7,,E73640,
,,,,,,,,,,1800x700,FN331-파티션 1800x700,AOC7,,E73640,
,,,,,,,,,,1800x800,FN331-파티션 1800x800,AOC7,,E73640,
,,,,,,,,,,1800x900,FN331-파티션 1800x900,AOC7,,E73640,
,,,,,,,,,,1800x1000,FN331-파티션 1800x1000,AOC7,,E73640,
,,,,,,,,,,1800x1100,FN331-파티션 1800x1100,AOC7,,E73640,
,,,,,,,,,,1800x1200,FN331-파티션 1800x1200,AOC7,,E73640,
,,,,,,,,,,1800x1300,FN331-파티션 1800x1300,AOC7,,E73640,
,,,,,,,,,,1800x1400,FN331-파티션 1800x1400,AOC7,,E73640,
,,,,,,,,,,1800x1500,FN331-파티션 1800x1500,AOC7,,E73640,
,,,,,,,,,,1800x1600,FN331-파티션 1800x1600,AOC7,,E73640,
,,,,331.0,파티션,FN331,FN331-38T Partition Glass Block_Double Blet Type,○,,451x38x1200,FN331-38T Partition Glass Block_Double Blet Type 451x38x1200,AOC7,,E73640,반유리형 추가 가능 (크기별)
,,,,,,,,○,,451x38x1500,FN331-38T Partition Glass Block_Double Blet Type 451x38x1500,AOC7,,E73640,
,,,,,,,,○,,451x38x1800,FN331-38T Partition Glass Block_Double Blet Type 451x38x1800,AOC7,,E73640,
,,,,,,,,○,,601x38x1200,FN331-38T Partition Glass Block_Double Blet Type 601x38x1200,AOC7,,E73640,
,,,,,,,,○,,601x38x1500,FN331-38T Partition Glass Block_Double Blet Type 601x38x1500,AOC7,,E73640,
,,,,,,,,○,,601x38x1800,FN331-38T Partition Glass Block_Double Blet Type 601x38x1800,AOC7,,E73640,
,,,,,,,,○,,701x38x1200,FN331-38T Partition Glass Block_Double Blet Type 701x38x1200,AOC7,,E73640,
,,,,,,,,○,,701x38x1500,FN331-38T Partition Glass Block_Double Blet Type 701x38x1500,AOC7,,E73640,
,,,,,,,,○,,701x38x1800,FN331-38T Partition Glass Block_Double Blet Type 701x38x1800,AOC7,,E73640,
,,,,,,,,○,,801x38x1200,FN331-38T Partition Glass Block_Double Blet Type 801x38x1200,AOC7,,E73640,
,,,,,,,,○,,801x38x1500,FN331-38T Partition Glass Block_Double Blet Type 801x38x1500,AOC7,,E73640,
,,,,,,,,○,,801x38x1800,FN331-38T Partition Glass Block_Double Blet Type 801x38x1800,AOC7,,E73640,
,,,,,,,,○,,901x38x1200,FN331-38T Partition Glass Block_Double Blet Type 901x38x1200,AOC7,,E73640,
,,,,,,,,○,,901x38x1500,FN331-38T Partition Glass Block_Double Blet Type 901x38x1500,AOC7,,E73640,
,,,,,,,,○,,901x38x1800,FN331-38T Partition Glass Block_Double Blet Type 901x38x1800,AOC7,,E73640,
